ObjectID,Name,OriginID,Destinatio,Destinat_1,Total_Leng
13829,Ardentown - Ardentown,1,89,1,      0.00000000000
13830,Ardentown - Arden,1,90,2,    255.00806533100
13831,Ardentown - Ardencroft,1,92,3,    863.82854395200
13832,Ardentown - Pennyhill,1,100,4,   4703.62627791000
13833,Ardentown - Claymont,1,91,5,   5201.72454337000
13834,Ardentown - Holly Oak,1,95,6,   7482.24444452000
13835,Ardentown - Wilmington,1,105,7,   8730.96832700000
13836,Ardentown - Fairfax,1,97,8,   9507.27856440000
13837,Ardentown - Rockland,1,96,9,  10462.86752100000
13838,Ardentown - Bellefonte,1,101,10,  11400.95647480000
13839,Ardentown - Montchanin,1,98,11,  11898.94754740000
13840,Ardentown - Edgemoor,1,102,12,  11901.54610570000
13841,Ardentown - Talleyville,1,93,13,  11944.53798750000
13842,Ardentown - Westover Hills,1,103,14,  12701.94786910000
13843,Ardentown - Elsmere,1,106,15,  15205.54786750000
13844,Ardentown - Newport,1,111,16,  15974.07530240000
13845,Ardentown - Wilmington Manor,1,115,17,  17013.81817100000
13846,Ardentown - Brookland Terrace,1,107,18,  17432.91503800000
13847,Ardentown - New Castle,1,117,19,  17806.85013760000
13848,Ardentown - Collins Park,1,114,20,  18714.37873440000
13849,Ardentown - Minquadale,1,108,21,  18849.62346450000
13850,Ardentown - Holloway Terrace,1,109,22,  19574.68460010000
13851,Ardentown - Stanton,1,113,23,  20187.11325620000
13852,Ardentown - Hockessin,1,104,24,  20315.50276670000
13853,Ardentown - Marshallton,1,110,25,  20637.10607140000
13854,Ardentown - Pleasantville,1,118,26,  21271.94463860000
13855,Ardentown - Christiana,1,119,27,  21972.00673060000
13856,Ardentown - Pike Creek,1,112,28,  24566.17894900000
13857,Ardentown - Delaware City,1,122,29,  26137.14292800000
13858,Ardentown - Centerville,1,94,30,  26254.68300930000
13859,Ardentown - Roseville Park,1,116,31,  26950.79076490000
13860,Ardentown - Newark,1,120,32,  30627.64669020000
13861,Ardentown - Brookside,1,121,33,  32231.01555650000
13862,Ardentown - Yorklyn,1,99,34,  32520.91960340000
13863,Ardentown - Odessa,1,123,35,  45504.68112430000
13864,Ardentown - Middletown,1,124,36,  50388.32316590000
13865,Ardentown - Townsend,1,125,37,  51500.95137760000
13866,Ardentown - Smyrna,1,126,38,  63548.27228420000
13867,Ardentown - Clayton,1,127,39,  67252.17821630000
13868,Ardentown - Cheswold,1,129,40,  72018.09273030001
13869,Ardentown - Kenton,1,130,41,  73916.69423220000
13870,Ardentown - Leipsic,1,128,42,  75623.60720410000
13871,Ardentown - Dover,1,132,43,  82230.45610680000
13872,Ardentown - Little Creek,1,131,44,  84430.47989730000
13873,Ardentown - Kent Acres,1,133,45,  84773.05286790000
13874,Ardentown - Lebanon,1,137,46,  86198.22699440000
13875,Ardentown - Hartly,1,134,47,  86254.81038890000
13876,Ardentown - Highland Acres,1,136,48,  86558.10651699999
13877,Ardentown - Rodney Village,1,135,49,  86944.91589049999
13878,Ardentown - Rising Sun,1,140,50,  87286.13695820000
13879,Ardentown - Camden,1,139,51,  88372.37538550000
13880,Ardentown - Wyoming,1,138,52,  88812.92629360000
13881,Ardentown - Woodside,1,143,53,  93302.82431330001
13882,Ardentown - Magnolia,1,142,54,  93586.32408890000
13883,Ardentown - Bowers,1,141,55,  95769.43842260000
13884,Ardentown - Riverview,1,145,56,  96419.70471170000
13885,Ardentown - Viola,1,144,57,  96436.32420040001
13886,Ardentown - Felton,1,147,58, 100150.24644200000
13887,Ardentown - Frederica,1,146,59, 100243.45586800000
13888,Ardentown - Harrington,1,151,60, 109170.65248999999
13889,Ardentown - Houston,1,150,61, 109749.88144400000
13890,Ardentown - Milford,1,149,62, 111407.42989400000
13891,Ardentown - Farmington,1,153,63, 115280.43168300000
13892,Ardentown - Slaughter Beach,1,148,64, 120273.66173300000
13893,Ardentown - Greenwood,1,159,65, 122259.22766000000
13894,Ardentown - Ellendale,1,155,66, 124167.61251300000
13895,Ardentown - Milton,1,156,67, 126918.95296600000
13896,Ardentown - Bridgeville,1,160,68, 134669.08643100000
13897,Ardentown - Georgetown,1,161,69, 138804.26441500001
13898,Ardentown - Seaford,1,164,70, 140419.20349900000
13899,Ardentown - Blades,1,165,71, 140855.92162600000
13900,Ardentown - Lewes,1,152,72, 143952.62811900000
13901,Ardentown - Bethel,1,168,73, 145390.61796500001
13902,Ardentown - Henlopen Acres,1,154,74, 148589.69832800000
13903,Ardentown - Rehoboth Beach,1,157,75, 149950.83146099999
13904,Ardentown - Laurel,1,169,76, 149997.39292499999
13905,Ardentown - Dewey Beach,1,158,77, 151537.56578899999
13906,Ardentown - Millsboro,1,163,78, 153441.11859800000
13907,Ardentown - Long Neck,1,162,79, 157613.27106999999
13908,Ardentown - Dagsboro,1,166,80, 159563.90979899999
13909,Ardentown - Delmar,1,171,81, 161914.33039799999
13910,Ardentown - Frankford,1,167,82, 162804.00718799999
13911,Ardentown - Selbyville,1,170,83, 168848.99935699999
13912,Arden - Arden,2,90,1,      0.00000000000
13913,Arden - Ardentown,2,89,2,    255.00806533100
13914,Arden - Ardencroft,2,92,3,    608.82047862200
13915,Arden - Pennyhill,2,100,4,   4448.61821258000
13916,Arden - Claymont,2,91,5,   5456.73260870000
13917,Arden - Holly Oak,2,95,6,   7737.25250985000
13918,Arden - Wilmington,2,105,7,   8475.96026167000
13919,Arden - Fairfax,2,97,8,   9252.27049907000
13920,Arden - Rockland,2,96,9,  10207.85945570000
13921,Arden - Montchanin,2,98,10,  11643.93948210000
13922,Arden - Bellefonte,2,101,11,  11655.96454020000
13923,Arden - Talleyville,2,93,12,  11689.52992220000
13924,Arden - Edgemoor,2,102,13,  12156.55417110000
13925,Arden - Westover Hills,2,103,14,  12446.93980380000
13926,Arden - Elsmere,2,106,15,  14950.53980220000
13927,Arden - Newport,2,111,16,  15719.06723700000
13928,Arden - Wilmington Manor,2,115,17,  16758.81010570000
13929,Arden - Brookland Terrace,2,107,18,  17177.90697270000
13930,Arden - New Castle,2,117,19,  17551.84207220000
13931,Arden - Collins Park,2,114,20,  18459.37066900000
13932,Arden - Minquadale,2,108,21,  18594.61539920000
13933,Arden - Holloway Terrace,2,109,22,  19319.67653470000
13934,Arden - Stanton,2,113,23,  19932.10519090000
13935,Arden - Hockessin,2,104,24,  20060.49470140000
13936,Arden - Marshallton,2,110,25,  20382.09800610000
13937,Arden - Pleasantville,2,118,26,  21016.93657320000
13938,Arden - Christiana,2,119,27,  21716.99866530000
13939,Arden - Pike Creek,2,112,28,  24311.17088370000
13940,Arden - Delaware City,2,122,29,  25882.13486270000
13941,Arden - Centerville,2,94,30,  25999.67494400000
13942,Arden - Roseville Park,2,116,31,  26695.78269950000
13943,Arden - Newark,2,120,32,  30372.63862490000
13944,Arden - Brookside,2,121,33,  31976.00749110000
13945,Arden - Yorklyn,2,99,34,  32265.91153800000
13946,Arden - Odessa,2,123,35,  45249.67305900000
13947,Arden - Middletown,2,124,36,  50133.31510060000
13948,Arden - Townsend,2,125,37,  51245.94331230000
13949,Arden - Smyrna,2,126,38,  63293.26421880000
13950,Arden - Clayton,2,127,39,  66997.17015100000
13951,Arden - Cheswold,2,129,40,  71763.08466500000
13952,Arden - Kenton,2,130,41,  73661.68616690001
13953,Arden - Leipsic,2,128,42,  75368.59913880000
13954,Arden - Dover,2,132,43,  81975.44804140000
13955,Arden - Little Creek,2,131,44,  84175.47183200000
13956,Arden - Kent Acres,2,133,45,  84518.04480259999
13957,Arden - Lebanon,2,137,46,  85943.21892910000
13958,Arden - Hartly,2,134,47,  85999.80232350000
13959,Arden - Highland Acres,2,136,48,  86303.09845170000
13960,Arden - Rodney Village,2,135,49,  86689.90782520000
13961,Arden - Rising Sun,2,140,50,  87031.12889290000
13962,Arden - Camden,2,139,51,  88117.36732010001
13963,Arden - Wyoming,2,138,52,  88557.91822830000
13964,Arden - Woodside,2,143,53,  93047.81624800000
13965,Arden - Magnolia,2,142,54,  93331.31602360000
13966,Arden - Bowers,2,141,55,  95514.43035730001
13967,Arden - Riverview,2,145,56,  96164.69664640000
13968,Arden - Viola,2,144,57,  96181.31613510000
13969,Arden - Felton,2,147,58,  99895.23837710000
13970,Arden - Frederica,2,146,59,  99988.44780220000
13971,Arden - Harrington,2,151,60, 108915.64442500001
13972,Arden - Houston,2,150,61, 109494.87337900000
13973,Arden - Milford,2,149,62, 111152.42182900000
13974,Arden - Farmington,2,153,63, 115025.42361699999
13975,Arden - Slaughter Beach,2,148,64, 120018.65366800000
13976,Arden - Greenwood,2,159,65, 122004.21959399999
13977,Arden - Ellendale,2,155,66, 123912.60444700001
13978,Arden - Milton,2,156,67, 126663.94490100000
13979,Arden - Bridgeville,2,160,68, 134414.07836499999
13980,Arden - Georgetown,2,161,69, 138549.25635000001
13981,Arden - Seaford,2,164,70, 140164.19543299999
13982,Arden - Blades,2,165,71, 140600.91356099999
13983,Arden - Lewes,2,152,72, 143697.62005400000
13984,Arden - Bethel,2,168,73, 145135.60990000001
13985,Arden - Henlopen Acres,2,154,74, 148334.69026199999
13986,Arden - Rehoboth Beach,2,157,75, 149695.82339599999
13987,Arden - Laurel,2,169,76, 149742.38485900001
13988,Arden - Dewey Beach,2,158,77, 151282.55772300001
13989,Arden - Millsboro,2,163,78, 153186.11053199999
13990,Arden - Long Neck,2,162,79, 157358.26300499999
13991,Arden - Dagsboro,2,166,80, 159308.90173300001
13992,Arden - Delmar,2,171,81, 161659.32233200001
13993,Arden - Frankford,2,167,82, 162548.99912299999
13994,Arden - Selbyville,2,170,83, 168593.99129100001
13995,Claymont - Claymont,3,91,1,      0.00000000000
13996,Claymont - Holly Oak,3,95,2,   2280.51990115000
13997,Claymont - Ardentown,3,89,3,   5201.72454337000
13998,Claymont - Arden,3,90,4,   5456.73260870000
13999,Claymont - Ardencroft,3,92,5,   6065.55308732000
14000,Claymont - Bellefonte,3,101,6,   6199.23193147000
14001,Claymont - Edgemoor,3,102,7,   6699.82156238000
14002,Claymont - Pennyhill,3,100,8,   9905.35082127000
14003,Claymont - Wilmington,3,105,9,  13932.69287040000
14004,Claymont - Minquadale,3,108,10,  14255.00870810000
14005,Claymont - Fairfax,3,97,11,  14709.00310780000
14006,Claymont - Rockland,3,96,12,  15664.59206440000
14007,Claymont - New Castle,3,117,13,  16556.06301810000
14008,Claymont - Montchanin,3,98,14,  17100.67209080000
14009,Claymont - Talleyville,3,93,15,  17146.26253090000
14010,Claymont - Wilmington Manor,3,115,16,  17168.56868370000
14011,Claymont - Collins Park,3,114,17,  17463.59161490000
14012,Claymont - Westover Hills,3,103,18,  17903.67241250000
14013,Claymont - Holloway Terrace,3,109,19,  18323.89748060000
14014,Claymont - Newport,3,111,20,  18592.54704660000
14015,Claymont - Elsmere,3,106,21,  20407.27241090000
14016,Claymont - Pleasantville,3,118,22,  21426.69515130000
14017,Claymont - Brookland Terrace,3,107,23,  22634.63958140000
14018,Claymont - Christiana,3,119,24,  24590.47847490000
14019,Claymont - Stanton,3,113,25,  25388.83779960000
14020,Claymont - Hockessin,3,104,26,  25517.22731010000
14021,Claymont - Marshallton,3,110,27,  25838.83061470000
14022,Claymont - Delaware City,3,122,28,  26291.89344070000
14023,Claymont - Pike Creek,3,112,29,  29767.90349240000
14024,Claymont - Centerville,3,94,30,  31456.40755270000
14025,Claymont - Roseville Park,3,116,31,  32152.51530820000
14026,Claymont - Brookside,3,121,32,  34849.48730080000
14027,Claymont - Newark,3,120,33,  35829.37123360000
14028,Claymont - Yorklyn,3,99,34,  37722.64414670000
14029,Claymont - Odessa,3,123,35,  45659.43163700000
14030,Claymont - Middletown,3,124,36,  50543.07367860000
14031,Claymont - Townsend,3,125,37,  51655.70189030000
14032,Claymont - Smyrna,3,126,38,  63703.02279680000
14033,Claymont - Clayton,3,127,39,  67406.92872900001
14034,Claymont - Cheswold,3,129,40,  72172.84324300000
14035,Claymont - Kenton,3,130,41,  74071.44474490000
14036,Claymont - Leipsic,3,128,42,  75778.35771680000
14037,Claymont - Dover,3,132,43,  82385.20661940001
14038,Claymont - Little Creek,3,131,44,  84585.23041000000
14039,Claymont - Kent Acres,3,133,45,  84927.80338060000
14040,Claymont - Lebanon,3,137,46,  86352.97750710000
14041,Claymont - Hartly,3,134,47,  86409.56090159999
14042,Claymont - Highland Acres,3,136,48,  86712.85702970000
14043,Claymont - Rodney Village,3,135,49,  87099.66640320000
14044,Claymont - Rising Sun,3,140,50,  87440.88747089999
14045,Claymont - Camden,3,139,51,  88527.12589810000
14046,Claymont - Wyoming,3,138,52,  88967.67680630001
14047,Claymont - Woodside,3,143,53,  93457.57482600000
14048,Claymont - Magnolia,3,142,54,  93741.07460160000
14049,Claymont - Bowers,3,141,55,  95924.18893530000
14050,Claymont - Riverview,3,145,56,  96574.45522439999
14051,Claymont - Viola,3,144,57,  96591.07471310000
14052,Claymont - Felton,3,147,58, 100304.99695500000
14053,Claymont - Frederica,3,146,59, 100398.20638000000
14054,Claymont - Harrington,3,151,60, 109325.40300300000
14055,Claymont - Houston,3,150,61, 109904.63195700001
14056,Claymont - Milford,3,149,62, 111562.18040700001
14057,Claymont - Farmington,3,153,63, 115435.18219500000
14058,Claymont - Slaughter Beach,3,148,64, 120428.41224600001
14059,Claymont - Greenwood,3,159,65, 122413.97817200000
14060,Claymont - Ellendale,3,155,66, 124322.36302500000
14061,Claymont - Milton,3,156,67, 127073.70347900000
14062,Claymont - Bridgeville,3,160,68, 134823.83694300000
14063,Claymont - Georgetown,3,161,69, 138959.01492799999
14064,Claymont - Seaford,3,164,70, 140573.95401099999
14065,Claymont - Blades,3,165,71, 141010.67213900000
14066,Claymont - Lewes,3,152,72, 144107.37863200001
14067,Claymont - Bethel,3,168,73, 145545.36847799999
14068,Claymont - Henlopen Acres,3,154,74, 148744.44884000000
14069,Claymont - Rehoboth Beach,3,157,75, 150105.58197400000
14070,Claymont - Laurel,3,169,76, 150152.14343800000
14071,Claymont - Dewey Beach,3,158,77, 151692.31630100001
14072,Claymont - Millsboro,3,163,78, 153595.86911000000
14073,Claymont - Long Neck,3,162,79, 157768.02158299999
14074,Claymont - Dagsboro,3,166,80, 159718.66031100001
14075,Claymont - Delmar,3,171,81, 162069.08090999999
14076,Claymont - Frankford,3,167,82, 162958.75770099999
14077,Claymont - Selbyville,3,170,83, 169003.74986899999
14078,Ardencroft - Ardencroft,4,92,1,      0.00000000000
14079,Ardencroft - Arden,4,90,2,    608.82047862200
14080,Ardencroft - Ardentown,4,89,3,    863.82854395200
14081,Ardencroft - Pennyhill,4,100,4,   3839.79773395000
14082,Ardencroft - Claymont,4,91,5,   6065.55308732000
14083,Ardencroft - Wilmington,4,105,6,   7867.13978304000
14084,Ardencroft - Holly Oak,4,95,7,   8346.07298847000
14085,Ardencroft - Fairfax,4,97,8,   8643.45002045000
14086,Ardencroft - Rockland,4,96,9,   9599.03897709000
14087,Ardencroft - Montchanin,4,98,10,  11035.11900350000
14088,Ardencroft - Talleyville,4,93,11,  11080.70944360000
14089,Ardencroft - Westover Hills,4,103,12,  11838.11932520000
14090,Ardencroft - Bellefonte,4,101,13,  12264.78501880000
14091,Ardencroft - Edgemoor,4,102,14,  12765.37464970000
14092,Ardencroft - Elsmere,4,106,15,  14341.71932360000
14093,Ardencroft - Newport,4,111,16,  15110.24675840000
14094,Ardencroft - Wilmington Manor,4,115,17,  16149.98962710000
14095,Ardencroft - Brookland Terrace,4,107,18,  16569.08649400000
14096,Ardencroft - New Castle,4,117,19,  16943.02159360000
14097,Ardencroft - Collins Park,4,114,20,  17850.55019040000
14098,Ardencroft - Minquadale,4,108,21,  17985.79492060000
14099,Ardencroft - Holloway Terrace,4,109,22,  18710.85605610000
14100,Ardencroft - Stanton,4,113,23,  19323.28471230000
14101,Ardencroft - Hockessin,4,104,24,  19451.67422280000
14102,Ardencroft - Marshallton,4,110,25,  19773.27752740000
14103,Ardencroft - Pleasantville,4,118,26,  20408.11609460000
14104,Ardencroft - Christiana,4,119,27,  21108.17818670000
14105,Ardencroft - Pike Creek,4,112,28,  23702.35040510000
14106,Ardencroft - Delaware City,4,122,29,  25273.31438410000
14107,Ardencroft - Centerville,4,94,30,  25390.85446540000
14108,Ardencroft - Roseville Park,4,116,31,  26086.96222090000
14109,Ardencroft - Newark,4,120,32,  29763.81814630000
14110,Ardencroft - Brookside,4,121,33,  31367.18701250000
14111,Ardencroft - Yorklyn,4,99,34,  31657.09105940000
14112,Ardencroft - Odessa,4,123,35,  44640.85258040000
14113,Ardencroft - Middletown,4,124,36,  49524.49462200000
14114,Ardencroft - Townsend,4,125,37,  50637.12283370000
14115,Ardencroft - Smyrna,4,126,38,  62684.44374020000
14116,Ardencroft - Clayton,4,127,39,  66388.34967240000
14117,Ardencroft - Cheswold,4,129,40,  71154.26418640000
14118,Ardencroft - Kenton,4,130,41,  73052.86568829999
14119,Ardencroft - Leipsic,4,128,42,  74759.77866010000
14120,Ardencroft - Dover,4,132,43,  81366.62756280000
14121,Ardencroft - Little Creek,4,131,44,  83566.65135340000
14122,Ardencroft - Kent Acres,4,133,45,  83909.22432400000
14123,Ardencroft - Lebanon,4,137,46,  85334.39845050000
14124,Ardencroft - Hartly,4,134,47,  85390.98184490000
14125,Ardencroft - Highland Acres,4,136,48,  85694.27797310000
14126,Ardencroft - Rodney Village,4,135,49,  86081.08734660000
14127,Ardencroft - Rising Sun,4,140,50,  86422.30841430000
14128,Ardencroft - Camden,4,139,51,  87508.54684150001
14129,Ardencroft - Wyoming,4,138,52,  87949.09774970000
14130,Ardencroft - Woodside,4,143,53,  92438.99576930000
14131,Ardencroft - Magnolia,4,142,54,  92722.49554490000
14132,Ardencroft - Bowers,4,141,55,  94905.60987869999
14133,Ardencroft - Riverview,4,145,56,  95555.87616770000
14134,Ardencroft - Viola,4,144,57,  95572.49565650000
14135,Ardencroft - Felton,4,147,58,  99286.41789850000
14136,Ardencroft - Frederica,4,146,59,  99379.62732360000
14137,Ardencroft - Harrington,4,151,60, 108306.82394600000
14138,Ardencroft - Houston,4,150,61, 108886.05290000000
14139,Ardencroft - Milford,4,149,62, 110543.60135100000
14140,Ardencroft - Farmington,4,153,63, 114416.60313900000
14141,Ardencroft - Slaughter Beach,4,148,64, 119409.83319000000
14142,Ardencroft - Greenwood,4,159,65, 121395.39911600000
14143,Ardencroft - Ellendale,4,155,66, 123303.78396900000
14144,Ardencroft - Milton,4,156,67, 126055.12442199999
14145,Ardencroft - Bridgeville,4,160,68, 133805.25788700001
14146,Ardencroft - Georgetown,4,161,69, 137940.43587099999
14147,Ardencroft - Seaford,4,164,70, 139555.37495500001
14148,Ardencroft - Blades,4,165,71, 139992.09308200001
14149,Ardencroft - Lewes,4,152,72, 143088.79957500001
14150,Ardencroft - Bethel,4,168,73, 144526.78942099999
14151,Ardencroft - Henlopen Acres,4,154,74, 147725.86978400001
14152,Ardencroft - Rehoboth Beach,4,157,75, 149087.00291700001
14153,Ardencroft - Laurel,4,169,76, 149133.56438100000
14154,Ardencroft - Dewey Beach,4,158,77, 150673.73724500000
14155,Ardencroft - Millsboro,4,163,78, 152577.29005400001
14156,Ardencroft - Long Neck,4,162,79, 156749.44252600000
14157,Ardencroft - Dagsboro,4,166,80, 158700.08125500000
14158,Ardencroft - Delmar,4,171,81, 161050.50185400000
14159,Ardencroft - Frankford,4,167,82, 161940.17864400000
14160,Ardencroft - Selbyville,4,170,83, 167985.17081300000
14161,Talleyville - Talleyville,5,93,1,      0.00000000000
14162,Talleyville - Rockland,5,96,2,   1481.67046649000
14163,Talleyville - Fairfax,5,97,3,   2437.25942313000
14164,Talleyville - Montchanin,5,98,4,   6580.14466779000
14165,Talleyville - Wilmington,5,105,5,   7082.19068873000
14166,Talleyville - Pennyhill,5,100,6,   7240.91170962000
14167,Talleyville - Westover Hills,5,103,7,   7383.14498948000
14168,Talleyville - Elsmere,5,106,8,   9886.74498789000
14169,Talleyville - Ardencroft,5,92,9,  11080.70944360000
14170,Talleyville - Arden,5,90,10,  11689.52992220000
14171,Talleyville - Ardentown,5,89,11,  11944.53798750000
14172,Talleyville - Brookland Terrace,5,107,12,  12114.11215830000
14173,Talleyville - Centerville,5,94,13,  14310.14502180000
14174,Talleyville - Newport,5,111,14,  14325.29766410000
14175,Talleyville - Stanton,5,113,15,  14868.31037660000
14176,Talleyville - Hockessin,5,104,16,  14996.69988710000
14177,Talleyville - Marshallton,5,110,17,  15318.30319170000
14178,Talleyville - Wilmington Manor,5,115,18,  15365.04053280000
14179,Talleyville - New Castle,5,117,19,  16158.07249930000
14180,Talleyville - Collins Park,5,114,20,  17065.60109610000
14181,Talleyville - Claymont,5,91,21,  17146.26253090000
14182,Talleyville - Minquadale,5,108,22,  17200.84582630000
14183,Talleyville - Holloway Terrace,5,109,23,  17925.90696180000
14184,Talleyville - Pike Creek,5,112,24,  19247.37606940000
14185,Talleyville - Holly Oak,5,95,25,  19426.78243200000
14186,Talleyville - Pleasantville,5,118,26,  19623.16700030000
14187,Talleyville - Christiana,5,119,27,  20323.22909240000
14188,Talleyville - Yorklyn,5,99,28,  20576.38161580000
14189,Talleyville - Roseville Park,5,116,29,  21631.98788520000
14190,Talleyville - Bellefonte,5,101,30,  23345.49446240000
14191,Talleyville - Edgemoor,5,102,31,  23846.08409330000
14192,Talleyville - Delaware City,5,122,32,  24488.36528980000
14193,Talleyville - Newark,5,120,33,  25308.84381060000
14194,Talleyville - Brookside,5,121,34,  27529.44421220000
14195,Talleyville - Odessa,5,123,35,  43855.90348610000
14196,Talleyville - Middletown,5,124,36,  48739.54552770000
14197,Talleyville - Townsend,5,125,37,  49852.17373940000
14198,Talleyville - Smyrna,5,126,38,  61899.49464590000
14199,Talleyville - Clayton,5,127,39,  65603.40057810000
14200,Talleyville - Cheswold,5,129,40,  70369.31509210001
14201,Talleyville - Kenton,5,130,41,  72267.91659399999
14202,Talleyville - Leipsic,5,128,42,  73974.82956580000
14203,Talleyville - Dover,5,132,43,  80581.67846850000
14204,Talleyville - Little Creek,5,131,44,  82781.70225900000
14205,Talleyville - Kent Acres,5,133,45,  83124.27522960000
14206,Talleyville - Lebanon,5,137,46,  84549.44935620000
14207,Talleyville - Hartly,5,134,47,  84606.03275060000
14208,Talleyville - Highland Acres,5,136,48,  84909.32887880001
14209,Talleyville - Rodney Village,5,135,49,  85296.13825230001
14210,Talleyville - Rising Sun,5,140,50,  85637.35932000000
14211,Talleyville - Camden,5,139,51,  86723.59774719999
14212,Talleyville - Wyoming,5,138,52,  87164.14865540000
14213,Talleyville - Woodside,5,143,53,  91654.04667500001
14214,Talleyville - Magnolia,5,142,54,  91937.54645060000
14215,Talleyville - Bowers,5,141,55,  94120.66078429999
14216,Talleyville - Riverview,5,145,56,  94770.92707340000
14217,Talleyville - Viola,5,144,57,  94787.54656220000
14218,Talleyville - Felton,5,147,58,  98501.46880420001
14219,Talleyville - Frederica,5,146,59,  98594.67822930000
14220,Talleyville - Harrington,5,151,60, 107521.87485199999
14221,Talleyville - Houston,5,150,61, 108101.10380600000
14222,Talleyville - Milford,5,149,62, 109758.65225600000
14223,Talleyville - Farmington,5,153,63, 113631.65404400000
14224,Talleyville - Slaughter Beach,5,148,64, 118624.88409500000
14225,Talleyville - Greenwood,5,159,65, 120610.45002200000
14226,Talleyville - Ellendale,5,155,66, 122518.83487500000
14227,Talleyville - Milton,5,156,67, 125270.17532800000
14228,Talleyville - Bridgeville,5,160,68, 133020.30879200000
14229,Talleyville - Georgetown,5,161,69, 137155.48677700001
14230,Talleyville - Seaford,5,164,70, 138770.42585999999
14231,Talleyville - Blades,5,165,71, 139207.14398800000
14232,Talleyville - Lewes,5,152,72, 142303.85048100000
14233,Talleyville - Bethel,5,168,73, 143741.84032700001
14234,Talleyville - Henlopen Acres,5,154,74, 146940.92068899999
14235,Talleyville - Rehoboth Beach,5,157,75, 148302.05382299999
14236,Talleyville - Laurel,5,169,76, 148348.61528699999
14237,Talleyville - Dewey Beach,5,158,77, 149888.78815000001
14238,Talleyville - Millsboro,5,163,78, 151792.34095899999
14239,Talleyville - Long Neck,5,162,79, 155964.49343199999
14240,Talleyville - Dagsboro,5,166,80, 157915.13216099999
14241,Talleyville - Delmar,5,171,81, 160265.55275900001
14242,Talleyville - Frankford,5,167,82, 161155.22954999999
14243,Talleyville - Selbyville,5,170,83, 167200.22171799999
14244,Centerville - Centerville,6,94,1,      0.00000000000
14245,Centerville - Yorklyn,6,99,2,   6266.23659401000
14246,Centerville - Talleyville,6,93,3,  14310.14502180000
14247,Centerville - Rockland,6,96,4,  15791.81548830000
14248,Centerville - Fairfax,6,97,5,  16747.40444490000
14249,Centerville - Montchanin,6,98,6,  20890.28968960000
14250,Centerville - Wilmington,6,105,7,  21392.33571050000
14251,Centerville - Pennyhill,6,100,8,  21551.05673140000
14252,Centerville - Westover Hills,6,103,9,  21693.29001130000
14253,Centerville - Elsmere,6,106,10,  24196.89000970000
14254,Centerville - Ardencroft,6,92,11,  25390.85446540000
14255,Centerville - Arden,6,90,12,  25999.67494400000
14256,Centerville - Ardentown,6,89,13,  26254.68300930000
14257,Centerville - Brookland Terrace,6,107,14,  26424.25718020000
14258,Centerville - Newport,6,111,15,  28635.44268590000
14259,Centerville - Stanton,6,113,16,  29178.45539840000
14260,Centerville - Hockessin,6,104,17,  29306.84490890000
14261,Centerville - Marshallton,6,110,18,  29628.44821350000
14262,Centerville - Wilmington Manor,6,115,19,  29675.18555460000
14263,Centerville - New Castle,6,117,20,  30468.21752110000
14264,Centerville - Collins Park,6,114,21,  31375.74611790000
14265,Centerville - Claymont,6,91,22,  31456.40755270000
14266,Centerville - Minquadale,6,108,23,  31510.99084810000
14267,Centerville - Holloway Terrace,6,109,24,  32236.05198360000
14268,Centerville - Pike Creek,6,112,25,  33557.52109120000
14269,Centerville - Holly Oak,6,95,26,  33736.92745390000
14270,Centerville - Pleasantville,6,118,27,  33933.31202210000
14271,Centerville - Christiana,6,119,28,  34633.37411420000
14272,Centerville - Roseville Park,6,116,29,  35942.13290700000
14273,Centerville - Bellefonte,6,101,30,  37655.63948420000
14274,Centerville - Edgemoor,6,102,31,  38156.22911510000
14275,Centerville - Delaware City,6,122,32,  38798.51031160000
14276,Centerville - Newark,6,120,33,  39618.98883240000
14277,Centerville - Brookside,6,121,34,  41839.58923400000
14278,Centerville - Odessa,6,123,35,  58166.04850790000
14279,Centerville - Middletown,6,124,36,  63049.69054950000
14280,Centerville - Townsend,6,125,37,  64162.31876120000
14281,Centerville - Smyrna,6,126,38,  76209.63966770000
14282,Centerville - Clayton,6,127,39,  79913.54559990000
14283,Centerville - Cheswold,6,129,40,  84679.46011390000
14284,Centerville - Kenton,6,130,41,  86578.06161580000
14285,Centerville - Leipsic,6,128,42,  88284.97458759999
14286,Centerville - Dover,6,132,43,  94891.82349030000
14287,Centerville - Little Creek,6,131,44,  97091.84728089999
14288,Centerville - Kent Acres,6,133,45,  97434.42025150001
14289,Centerville - Lebanon,6,137,46,  98859.59437799999
14290,Centerville - Hartly,6,134,47,  98916.17777240000
14291,Centerville - Highland Acres,6,136,48,  99219.47390060000
14292,Centerville - Rodney Village,6,135,49,  99606.28327410000
14293,Centerville - Rising Sun,6,140,50,  99947.50434180000
14294,Centerville - Camden,6,139,51, 101033.74276900000
14295,Centerville - Wyoming,6,138,52, 101474.29367699999
14296,Centerville - Woodside,6,143,53, 105964.19169700000
14297,Centerville - Magnolia,6,142,54, 106247.69147200001
14298,Centerville - Bowers,6,141,55, 108430.80580600000
14299,Centerville - Riverview,6,145,56, 109081.07209500000
14300,Centerville - Viola,6,144,57, 109097.69158400000
14301,Centerville - Felton,6,147,58, 112811.61382600000
14302,Centerville - Frederica,6,146,59, 112904.82325099999
14303,Centerville - Harrington,6,151,60, 121832.01987400001
